app_name,app_size_bytes,app_price,app_ratings_count,app_rating,app_genre
Word Search Colorful,19643392,0,7131,4,Games
Wireless Transfer App:Sync backup photo and video,35957760,2.99,1810,4.5,Photo & Video
8 Ball Pool™,86776832,0,416736,4.5,Games
Photo Grid - photo collage maker & photo editor,112073728,0,40531,4.5,Photo & Video
ownCloud,34676736,0.99,249,3,Productivity
大盛グルメ食堂,109486080,4.99,0,0,Games
YouTube - Watch Videos Music and Live Streams,124673024,0,278166,2.5,Photo & Video
TimeTraks,698800,0.99,68,2,Entertainment
Shopular Coupons Weekly Deals for Target Walmart,52582400,0,22729,5,Shopping
Magellan,44860416,2.99,313,4.5,Music
Real Metronome Pro,56131584,1.99,95,4,Music
McGraw-Hill K-12 ConnectED Mobile,26227712,0,594,2.5,Education
The World Ends with You: Solo Remix,2664228864,17.99,2760,4.5,Games
Bad Piggies HD,260040704,0,19018,4.5,Games
Amazon Prime Video,69435392,0,43667,4,Entertainment
Camera360 Concept - HelloCamera,45243392,0.99,1335,4.5,Photo & Video
Hurricane by American Red Cross,54710272,0,1158,4,Weather
Finding Nemo Storybook Deluxe,1131319296,2.99,117,4,Book
Weather & Radar,94449664,0,37,4,Weather
キクタン 【Basic】 4000 ～聞いて覚える英単語～(アルク),113008640,3.99,0,0,Education
キクタン 【Advanced】 6000 ～聞いて覚える英単語～(アルク),114601984,3.99,0,0,Education
キクタン 【Super】 12000 ～聞いて覚える英単語～(アルク),113598464,3.99,0,0,Education
PetWorld 3D: My Animal Rescue Premium,177914880,5.99,1815,4,Games
Quizlet: Study Flashcards Languages & Vocabulary,95381504,0,16683,4.5,Education
Can Knockdown 3,151453696,1.99,1135,4.5,Games
Super Why! ABC Adventures,147821568,3.99,242,3,Education
Photo Editor-,46732288,0,9095,4.5,Photo & Video
Bingo!™,236914688,0,56852,4.5,Games
Blendamaze,53692416,2.99,1504,4.5,Games
DMBX 2 - Mountain Bike and BMX,165738053,1.99,42,4,Games
Traffic Racer,132160512,0,22458,4.5,Games
Karaoke - Sing Karaoke Unlimited Songs!,95711232,0,28606,4.5,Music
百度网盘,114601984,0,2434,4.5,Productivity
Bingo Pop,274991104,0,18971,4,Games
Infectonator,25939813,0.99,3069,4.5,Games
Tinder,126720000,0,143040,3.5,Lifestyle
ZARA,61317120,0,2731,4.5,Shopping
万年历-农历黄历日历天气,111135744,0,0,0,Utilities
Slayin,22982656,0.99,45574,4.5,Games
Handwriting Without Tears: Wet-Dry-Try for Capitals Numbers & Lowercase,69922816,4.99,382,3.5,Education
Stick Texting Emoji Emoticons Killer,90030080,1.99,321,3,Utilities
Super Hexagon,33219584,2.99,10748,4.5,Games
ヨドバシ,19196928,0,0,0,Shopping
True Skate,66697216,1.99,11065,4,Games
平安金管家 — 值得信赖的移动金融生活管家,131750912,0,5,2.5,Finance
I see! Math1,96665600,4.99,0,0,Education
Cafeteria Nipponica,186856448,4.99,274,4.5,Games
STARZ,110111744,0,8971,3.5,Entertainment
Pac-12 Now,71500800,0,1221,3,Sports
Camera+ for iPad,62664704,4.99,641,3.5,Photo & Video
Word Chums,90521600,3.99,11536,5,Games
Dr. Panda's Restaurant,125091840,1.99,370,4,Games
LAMP Words For Life,583263232,299.99,41,4,Education
Jumping Horses Champions,41161832,0.99,835,4.5,Games
スシロー,32113664,0,0,0,Food & Drink
WWE,88150016,0,7553,4,Entertainment
Starfall Learn to Read,107464704,0,474,4,Education
The Room,338273280,0.99,143908,5,Games
Followers - Social Analytics For Instagram,59160576,0,112778,4.5,Social Networking
Stock Market HD: Real Time Stocks Tracker + Forex,77485056,2.99,1275,3.5,Finance
It's The Great Pumpkin Charlie Brown,141408256,5.99,632,4,Book
ClassDojo,80195584,0,35440,4.5,Education
NASCAR MOBILE,70040576,0,16385,4,Sports
Daniel Tiger’s Neighborhood: Play at Home with Daniel,58736640,2.99,930,3.5,Education
百度地图HD,107509760,0,771,4.5,Navigation
Cymera - Photo & Beauty Editor & Collage,123231232,0,523,3,Photo & Video
Candy Crush Saga,222846976,0,961794,4.5,Games
Ugly,47773530,0,224,4,Entertainment
Crazy Taxi,277301248,0,8573,4,Games
Touch Camera - Fast Recording and Burst,5071872,1.99,36,1,Photo & Video
Jメール 出会える人気の匿名SNS出会い系アプリ,27784192,0,11,3.5,Social Networking
SMART Notebook for iPad,97378304,5.99,301,2.5,Education
The Tiny Bang Story,189565952,1.99,143,3,Games
滴滴出行,108676096,0,1103,4,Travel
Campaign Manager - A Presidential Election Simulation Game,7053312,2.99,116,4,Games
Vector HD,137798656,0.99,1291,4.5,Games
百度网盘 HD,50118656,0,869,4,Productivity
Talking Angela for iPad,76846080,0,32763,3.5,Entertainment
Earn to Die,56385536,0.99,6977,4.5,Games
Earn to Die HD,49803264,2.99,2028,4.5,Games
Baby Rattle with Child Lock,22364160,1.99,441,4.5,Games
Clue Solver - for Clue or Cluedo board games,77971456,0.99,185,1.5,Games
ESPN Fantasy Football Baseball Basketball Hockey,25164800,0,64925,4,Sports
TransParent Compass,35382272,0,0,0,Utilities
去哪儿攻略—查游记旅游攻略，订机票酒店,57138176,0,25,4,Travel
Draw a Stickman: EPIC,72376320,1.99,413,4.5,Games
Year Walk,213773594,3.99,1951,4.5,Games
Angry Birds Friends,190382080,0,23655,4,Games
Kirkland's Spin to Win,9965568,0,177,3,Shopping
Real Racing 3,874184704,0,164483,4.5,Games
Pacific Fleet,92250112,5.99,806,4,Games
Toca Tailor,57734144,2.99,4059,4.5,Education
Tiny Scanner+ - PDF scanner to scan document receipt & fax,57836544,4.99,5611,5,Business
Draw a Stickman: EPIC HD,113565696,2.99,895,4.5,Games
TNNS,42757772,1.99,65,4.5,Games
MetaMoJi Note - note taking and PDF annotation app,103659520,7.99,493,4,Productivity
HelloTalk Language Exchange Learning App,167054336,0,1619,4,Education
Angry Birds Star Wars,177338368,0,34138,4.5,Games
Angry Birds Star Wars HD,212249600,0,22674,4.5,Games
Shpock Boot Sale & Classifieds App. Buy & Sell,82904064,0,212,4,Shopping
Total - Free browser with file manager and cloud storage support,75883520,0,4231,4.5,Entertainment
Network Analyzer - wifi scanner speed test tools,12513280,3.99,2840,4.5,Utilities
Inkly: Greeting Cards Postcards Flowers & Gifts,139865088,0,1034,4.5,Shopping
Dashy Crashy,166305792,0,3979,4.5,Games
CUBE SNAP,85362688,0.99,1133,4.5,Games
File Manager Pro App,14442496,4.99,2154,4.5,Business
Modern Combat 4: Zero Hour,2169602048,6.99,12916,4,Games
InsTrack for Instagram - Analytics Plus More,14225408,0,85535,4.5,Social Networking
Weblock - AdBlock for apps and websites,37883904,1.99,1880,3.5,Utilities
Ibotta: Cash Back App Grocery Coupons & Shopping,192774144,0,44313,4.5,Shopping
Lumps of Clay,90752000,0.99,0,0,Games
直播吧(官方版)-体育从这里开始,63309824,0,13,5,Sports
Mini Golf Stars! Retro Golf Game,224983040,0,9411,4.5,Games
Concepts - Sketch Design Illustrate,130532352,0,3101,4.5,Productivity
Lili™,797827072,0.99,2701,4,Games
Capture - Control Your GoPro Camera - Share Video,94800896,0,6542,3,Photo & Video
Clumsy Ninja,255400960,0,123032,4.5,Games
Agricola,349272064,6.99,1107,4,Games
T-Mobile,65560576,0,19977,4,Productivity
Peatix -Discover events & communities in your city,84125696,0,10,3,Entertainment
Dragon City Mobile,123612160,0,277268,4.5,Games
高德地图HD,36229120,0,26,3.5,Navigation
ライブチャット、ビデオチャット通話が楽しめる！ ライブでゴーゴー,32168960,0,0,0,Social Networking
Devil's Attorney,321376256,2.99,1474,4.5,Games
Vector for iPhone,137792512,0.99,4432,4.5,Games
NFL HUDDLE: Football Card Trader,228352000,0,2896,4,Sports
GeniusMovieWords,47728640,9.99,0,0,Education
UBiO,26939392,4.99,8,4.5,Music
Minecraft: Skin Studio,46211072,3.99,4006,4,Games
Bloons TD 5,113020928,2.99,42078,4.5,Games
minne - shopping handmade item,80129024,0,8,5,Shopping
MarineTraffic - Ship Tracking,45089792,4.99,1782,4.5,Travel
Stone Age: The Board Game,137375744,6.99,850,4.5,Games
Hill Climb Racing,108322816,0,108183,4.5,Games
51信用卡管家,68952064,0,47,4,Finance
51信用卡管家Pro,68952064,0.99,23,3.5,Finance
铁路12306,28961792,0,177,2,Travel
Urlaubspiraten,22560768,0,188,5,Travel
Backflip Madness,17436862,0.99,11687,4.5,Games
Fit Brains Trainer,188902400,0,46363,4.5,Education
Ticket Scanner for Powerball & MegaMillions Pool,84973568,0,581,3.5,News
百度HD-极速安全浏览器,167631872,0,1033,4,Utilities
Good homes style-pro,6373376,0.99,0,0,Lifestyle
Monkey Word School Adventure,296433664,1.99,191,4,Education
Bloons TD 5 HD,217499648,2.99,28341,4.5,Games
Followers + for Instagram - Follower Analytics,17986560,0,28633,4,Social Networking
Colin McRae Rally,822431744,2.99,504,3.5,Games
Mutant Fridge Mayhem - Gumball,93663232,2.99,3090,4.5,Games
KATWARN,5424128,0,0,0,News
iUniform ASU - Builds Your Army Service Uniform,37122048,3.99,132,3.5,Utilities
We Maps,38597632,6.99,35,4.5,Travel
Rainy Mood - Rain Sounds for Sleep & Study,91877376,2.99,333,4.5,Health & Fitness
淘票票 - 原淘宝电影，选座购票必备,98619392,0,29,3.5,Entertainment
e-Sword HD: Bible Study Made Easy,20587520,4.99,7309,5,Reference
Vampify - Turn yourself into a Vampire,102176768,0.99,278,4.5,Entertainment
French Tarot,41298944,4.99,33,4.5,Games
Bubble Guppies: Animal School Day HD,826970112,4.99,1207,3.5,Education
Bubble Guppies: Animal School Day,829255680,2.99,130,4,Education
Mickey Mouse Clubhouse: Mickey's Wildlife Count Along,971752448,2.99,743,3.5,Entertainment
MY EE,23851008,0,43,2.5,Utilities
Sonic Jump™,104692736,2.99,8661,4.5,Games
Yoga Studio,162386944,4.99,28439,5,Health & Fitness
sugar sugar,25718784,0.99,139,4.5,Games
Watch NFL Network,73063424,0,1110,2,Sports
SySight,1209344,0.99,0,0,Utilities
Frax - The First Realtime Immersive Fractals,99244032,0.99,245,4.5,Entertainment
ReindeerCam,47512576,1.99,3379,4.5,Entertainment
Timehop,67424256,0,49510,3.5,Social Networking
Pudding Monsters,35096576,0.99,10703,4.5,Games
Toca Hair Salon 2,99796992,2.99,23349,4.5,Education
Duolingo - Learn Spanish French and more,89782272,0,162701,4.5,Education
Printicular Print Photos - 1 Hour Pickup,54000640,0,3909,5,Photo & Video
楽天カード,81673216,0,11,5,Finance
Runtastic Push Ups PRO: Workouts Trainer Counter,45799424,1.99,3434,5,Health & Fitness
Runtastic Squats PRO – Workouts Trainer & Counter,45754368,1.99,1186,5,Health & Fitness
LEGO Batman: DC Super Heroes,1139261440,4.99,7717,4,Games
Repost for Instagram,46076928,0,15185,4.5,Social Networking
Daily Celebrity Crossword,94110720,0,181384,4,Games
腾讯体育-NBA全网独播,89204736,0,29,3.5,Sports
Global Shark Tracker,36946944,0,336,3,Education
FOX NOW - Watch Full Episodes and Stream Live TV,56974336,0,39391,4.5,Entertainment
Mutant Mudds,37110784,4.99,819,4,Games
All-in Fitness: 1200 Exercises Workouts Calorie Counter BMI calculator by Sport.com,96468992,2.99,965,4.5,Health & Fitness
Gangstar Vegas,2088777728,0,46705,4.5,Games
Slender Rising,228978688,2.99,5214,4.5,Games
365Scores,129219584,0,9879,4.5,Sports
Temple Run 2,158025728,0,295211,4.5,Games
Partia,38211584,3.99,209,4.5,Games
Beat the Boss 2,205271040,0,117338,4.5,Games
Afterlight,76231680,0.99,14057,4.5,Photo & Video
キクタンTOEIC(R) Test Score 600 ～聞いて覚える英単語～(アルク),120057856,3.99,0,0,Education
Warhammer Quest,936792064,2.99,4965,4.5,Games
Vendée Globe 2016,253679616,0,42,2,Sports
Joe Danger,171192320,1.99,3748,4.5,Games
百度视频HD-高清电视剧、电影在线观看神器,105649152,0,1987,4,Entertainment
Fitness Point Pro,68373504,4.99,1685,4.5,Health & Fitness
Beat the Boss 2 (17+),205250560,0.99,17203,4.5,Games
iGun Pro HD - The Original Gun Application,69952512,0,22324,4.5,Games
Sky Gamblers: Storm Raiders,1820131328,4.99,18822,4.5,Games
METAL SLUG 1,59441152,2.99,540,4,Games
Asva The Monkey HD,44660067,0.99,80,4.5,Games
FINAL FANTASY IV,537749504,14.99,4558,4.5,Games
LINE PLAY - Your Avatar World,108691456,0,34677,4.5,Social Networking
Pou,40968192,0,3783,4.5,Games
Christmas Stories: Nutcracker Collector's Edition HD (Full),611252780,6.99,259,4.5,Games
aerofly FS - Flight Simulator,2251403264,3.99,1033,4.5,Games
Infect Them All 2 : Zombies,42951284,0.99,2630,5,Games
Injustice: Gods Among Us,1829599232,0,612532,4.5,Games
我想有个家,123449344,0,115,4.5,Games
Dr. Panda Daycare,79133696,2.99,401,4,Education
InstaLogo Logo Creator - Graphic design maker,123656192,2.99,6263,4.5,Business
Ingress,126825472,0,2739,3.5,Games
Sky Guide: View Stars Night or Day,175430656,2.99,22100,5,Reference
InstaSize: Photo Editor Picture Effects & Collage,99624960,0,15605,4,Photo & Video
SpongeBob Moves In,634097664,2.99,18758,4,Games
Minigore 2: Zombies,138681344,1.99,3164,4.5,Games
Incredipede,77213696,3.99,108,3,Games
Lumosity - Brain Training,214962176,0,96534,4.5,Education
Checkout 51: Grocery Coupons & Cash Back Savings,18385920,0,4878,4,Shopping
Retrica - Selfie Camera with Filter Sticker & GIF,112688128,0,11021,4.5,Photo & Video
TapeACall Pro - Call Recorder For Phone Calls,49825792,9.99,2951,4,Business
Yahoo Mail - Keeps You Organized!,177899520,0,113709,4,Productivity
TeamSpeak 3,27543552,4.99,697,2.5,Social Networking
车轮查违章-2017全国车辆违章查询助手,69116928,0,129,4.5,Travel
Bridge Constructor Playground,82499584,1.99,1628,4.5,Games
Grand Theft Auto: Vice City,1161168896,4.99,20113,4,Games
Fish Out Of Water!,72671232,0.99,11000,4.5,Games
Threema,24925184,2.99,196,4.5,Social Networking
MyScript Calculator - Handwriting calculator,21319680,0,16555,4.5,Productivity
Wells Fargo for iPad,67862528,0,2207,2.5,Finance
SmartNews - Trending News & Stories,26681344,0,4645,4,News
Alarm Clock Sleep Sounds Pro: Guided Meditation for Relaxation Cycle Hypnosis and insomnia,89534464,6.99,235,4.5,Health & Fitness
Followers + EA - Analytics for Instagram,19306496,0.99,482,2.5,Social Networking
通信量チェッカー,12864512,0,0,0,Utilities
Blitz Brigade: Multiplayer FPS shooter online!,1024388096,0,41266,4.5,Games
一起捕鱼 - 欢乐街机电玩城,110405632,0,0,0,Games
Megapolis,136165376,0,28902,4.5,Games
The Silent Age,1522363392,0,16852,4.5,Games
VoiceTra(Voice Translator),14505984,0,0,0,Travel
Lep's World 3 Plus - the super best platformer games,70962176,0.99,4678,4.5,Games
Elmo Loves 123s,520400896,4.99,95,3.5,Games
地元の掲示板「ジモティー」地元でカンタン！フリマよりもお得！,108883968,0,0,0,Shopping
Athletics: Summer Sports (Full Version),85116928,0.99,365,4.5,Games
WWF Together,1272736768,0,1385,4.5,Education
Radio - USA,56379392,0,109,4,Entertainment
Cliff Diving Champ,51728384,0.99,61,4.5,Games
ElfYourself by Office Depot Inc.,109844480,0,12177,4,Entertainment
今日头条(专业版) - 推荐热点新闻资讯、娱乐视频,108479488,0.99,128,4.5,News
TimeStamp Photo with GPS Address Location,671744,1.99,93,2.5,Photo & Video
Sonic Dash,186687488,0,418033,4.5,Games
Instant Fitness : 600+ exercises 100+ workouts home exercise workout trainer 7 minute workout on-the-go personal mobile fitness trainer by Fitness Buddy and Instant Heart Rate,80175104,9.99,571,4.5,Health & Fitness
SeatGeek – Tickets to Sports Concerts & Broadway,68196352,0,6088,4.5,Entertainment
Rocket Video for Google Cast and Chromecast to TV,48523264,1.99,4806,5,Productivity
途家-全球公寓民宿预订平台,76228608,0,17,4.5,Travel
AVP: Evolution,875347968,2.99,4996,4.5,Games
Deer Hunter Classic,185881600,0,179111,4.5,Games
零基础学音标,319086592,0.99,12,4.5,Education
Naughty or Nice Scan Free,18944000,0,729,3.5,Entertainment
Garmin Connect™ Mobile,285233152,0,8341,3,Health & Fitness
BookScanner App,13821952,1.99,160,4,Book
中国移动手机营业厅(中国移动官方),62429184,0,82,2.5,Utilities
Cubasis 2 - Mobile Music Creation System,1032812544,49.99,297,4,Music
买火车票Pro,4255744,4.99,14,5,Productivity
ZEDGE™ Ringtones,52864000,0,9010,3.5,Entertainment
Napster - Top Music & Radio,184817664,0,14268,4,Music
Warbits,185147392,4.99,1051,4.5,Games
Google Maps - Navigation & Transit,120232960,0,154911,4.5,Navigation
Super Stickman Golf 2,96925696,0,46859,4.5,Games
PicTapGo,32724992,1.99,1175,4.5,Photo & Video
肌年齢診断,2134631,0,0,0,Entertainment
Dr. Panda Veggie Garden,159403008,2.99,124,4,Education
QRコードリーダー for iPhone,4803584,0,0,0,Productivity
Ski Jumping Pro,233041920,0.99,308,4,Games
Wild Kratts Creature Power,100749312,1.99,155,3.5,Games
iMaps+ for Google Maps ™ and Street View ™ : Transit and Offline Contacts,18010112,2.99,1225,4,Navigation
Alphabet Aquarium School Adventure Vol 1: Teachme Letters - Animated Puzzle Games for Preschool and Kindergarten Explorers by 22learn,56923703,1.99,150,4,Games
Amaziograph,21285888,0.99,181,4,Entertainment
Monash University Low FODMAP Diet,48359424,7.99,159,3.5,Medical
火车票Pro for 12306,22281216,0.99,76,5,Travel
Santa Tracker Christmas Free,49776640,0,134,3.5,Entertainment
Block Fortress,343504896,1.99,15430,4.5,Games
ABCmouse.com - Early Learning Academy,266735616,0,18749,4.5,Education
Golf Live Extra,11104256,0,840,3,Sports
Microsoft Word,334425088,0,47999,4.5,Productivity
Microsoft PowerPoint,336831488,0,10939,4,Productivity
Coin Party: Carnival Pusher,221737984,0,2057,4.5,Games
Microsoft Excel,323411968,0,24430,4.5,Productivity
ウィズダム英和・和英辞典 2,265569280,23.99,5,5,Reference
STAR WARS™: FORCE COLLECTION,373793792,0,3936,4,Games
Smart Alarm Clock : sleep cycle & snoring recorder,49837056,0,3779,4,Health & Fitness
丸亀製麺,15577088,0,0,0,Food & Drink
PicsArt Photo Studio: Collage Maker & Pic Editor,124726272,0,29078,4.5,Photo & Video
1 Second Everyday: Video Diary,114876416,4.99,2433,3.5,Photo & Video
The Walking Dead: Dead Yourself,109892608,0,2369,4.5,Entertainment
Bokeh Lens,3923968,0.99,206,4,Photo & Video
Score Darts,8620032,3.99,105,4.5,Sports
ProTracker Plus Weight Calorie & Exercise Tracker,75834368,2.99,2319,4.5,Health & Fitness
VSCO,98576384,0,11174,3.5,Photo & Video
Moto Madness - 3d Motor Bike Stunt Racing Game,32718397,0.99,13,3,Games
Baidu Videos,142116864,0,1,5,Entertainment
Drawing Desk - Draw Paint Doodle & Sketch board,116443136,0,11040,4,Productivity
Alpaca World HD+,229460992,0,1191,4.5,Games
SportsManias: Sports Emojis Fantasy & Team News,53601280,0,2431,4.5,Sports
Open Food Facts,6660096,0,1,1,Food & Drink
Gym Log+ — Workout and Fitness Tracker,76704768,4.99,50,4,Health & Fitness
2XL Snocross,141524992,1.99,181,4,Games
H&M,27372544,0,687,3,Shopping
7-Eleven Inc.,42894336,0,1356,2.5,Food & Drink
METAL SLUG 2,83660800,2.99,421,4.5,Games
ゲオ クーポンが貰える！ゲーム予約もできる！,34163712,0,0,0,Entertainment
